,Volcano_Number,Eruption_Number,Activity_Type,ExplosivityIndexMax,StartEvidenceMethod,StartDateYear,StartDateMonth,StartDateDay,EndDateYear,EndDateMonth,EndDateDay,StartDate,EndDate
149,282030,16936,Confirmed Eruption,2,Observations: Reported,1956,11,16,1984,5,16,1956-11-16,1984-05-16
150,282030,16938,Confirmed Eruption,2,Observations: Reported,1984,10,16,1984,10,16,1984-10-16,1984-10-16
151,284121,18400,Uncertain Eruption,1,unknown,1988,1,27,1988,1,27,1988-01-27,1988-01-27
152,284120,20772,Confirmed Eruption,1,Observations: Reported,2012,2,10,2012,7,9,2012-02-10,2012-07-09
153,284120,22515,Confirmed Eruption,1,Observations: Reported,2012,12,1,2013,4,11,2012-12-01,2013-04-11
154,284120,22517,Confirmed Eruption,1,Observations: Reported,2015,8,7,2015,8,7,2015-08-07,2015-08-07
155,284120,22519,Confirmed Eruption,1,Observations: Reported,2016,8,31,2016,9,1,2016-08-31,2016-09-01
156,284120,22520,Uncertain Eruption,1,Observations: Seismicity,2018,9,8,2018,9,14,2018-09-08,2018-09-14
157,284120,18419,Confirmed Eruption,1,Observations: Reported,1994,8,22,1994,8,22,1994-08-22,1994-08-22
158,284120,18420,Confirmed Eruption,1,Observations: Reported,1999,9,10,1999,9,10,1999-09-10,1999-09-10
159,284120,18421,Confirmed Eruption,1,Observations: Reported,2001,9,21,2001,10,23,2001-09-21,2001-10-23
160,284120,18422,Uncertain Eruption,1,unknown,2004,6,6,2004,6,8,2004-06-06,2004-06-08
161,284120,18423,Uncertain Eruption,1,Observations: Reported,2010,6,19,2010,6,19,2010-06-19,2010-06-19
162,284120,18413,Confirmed Eruption,1,Observations: Reported,1976,1,16,1976,1,16,1976-01-16,1976-01-16
163,284120,18414,Confirmed Eruption,1,Observations: Reported,1978,12,11,1978,12,11,1978-12-11,1978-12-11
164,284120,18415,Confirmed Eruption,1,Observations: Reported,1980,3,13,1980,3,13,1980-03-13,1980-03-13
165,284120,18416,Confirmed Eruption,1,Observations: Reported,1982,3,9,1982,3,10,1982-03-09,1982-03-10
166,284120,18417,Confirmed Eruption,1,Observations: Reported,1982,11,28,1982,12,16,1982-11-28,1982-12-16
167,284120,18418,Uncertain Eruption,1,unknown,1993,10,27,1993,11,16,1993-10-27,1993-11-16
168,284133,18434,Confirmed Eruption,1,Observations: Reported,1973,9,27,1974,3,5,1973-09-27,1974-03-05
190,274020,16878,Confirmed Eruption,2,Observations: Reported,1978,1,6,1978,1,9,1978-01-06,1978-01-09
232,284096,22280,Confirmed Eruption,1,Observations: Reported,2018,7,12,2018,7,21,2018-07-12,2018-07-21
233,284096,22340,Confirmed Eruption,1,Observations: Reported,2019,12,5,2020,8,27,2019-12-05,2020-08-27
234,284096,18358,Confirmed Eruption,2,Observations: Reported,1973,4,12,1974,5,5,1973-04-12,1974-05-05
235,284096,20916,Confirmed Eruption,2,Observations: Reported,2013,11,20,2015,11,17,2013-11-20,2015-11-17
236,284096,22207,Confirmed Eruption,2,Observations: Reported,2017,4,18,2017,8,17,2017-04-18,2017-08-17
237,284090,18371,Confirmed Eruption,2,Observations: Reported,1975,10,2,1975,10,2,1975-10-02,1975-10-02
238,284090,18372,Confirmed Eruption,2,Observations: Reported,2002,8,12,2002,8,20,2002-08-12,2002-08-20
239,284090,20828,Uncertain Eruption,2,Observations: Reported,2013,7,6,2013,7,6,2013-07-06,2013-07-06
240,284100,18374,Confirmed Eruption,1,Observations: Reported,1984,3,8,1984,3,26,1984-03-08,1984-03-26
329,282050,22296,Confirmed Eruption,3,Observations: Reported,2018,10,21,2019,2,3,2018-10-21,2019-02-03
330,282050,16975,Confirmed Eruption,2,Observations: Reported,1972,9,2,1972,9,2,1972-09-02,1972-09-02
331,282050,16976,Confirmed Eruption,2,Observations: Reported,1973,11,5,1973,11,19,1973-11-05,1973-11-19
332,282050,16977,Confirmed Eruption,1,Observations: Reported,1974,6,3,1974,6,3,1974-06-03,1974-06-03
333,282050,16978,Confirmed Eruption,2,Observations: Reported,1976,4,2,1976,4,2,1976-04-02,1976-04-02
334,282050,16979,Confirmed Eruption,2,Observations: Reported,1980,9,28,1980,9,28,1980-09-28,1980-09-28
335,282050,20952,Confirmed Eruption,1,Observations: Reported,2014,8,3,2014,8,3,2014-08-03,2014-08-03
336,282050,21073,Confirmed Eruption,3,Observations: Reported,2015,5,29,2015,6,19,2015-05-29,2015-06-19
337,282060,22339,Confirmed Eruption,2,Observations: Reported,2019,11,2,2019,11,2,2019-11-02,2019-11-02
338,282060,20781,Confirmed Eruption,1,Observations: Reported,2013,6,4,2013,6,4,2013-06-04,2013-06-04
339,282060,17001,Confirmed Eruption,2,Observations: Reported,2002,5,11,2002,7,16,2002-05-11,2002-07-16
340,282060,17002,Confirmed Eruption,2,Observations: Reported,2003,2,16,2003,10,16,2003-02-16,2003-10-16
341,282060,17003,Confirmed Eruption,2,Observations: Reported,2004,3,5,2004,10,16,2004-03-05,2004-10-16
342,282060,16996,Confirmed Eruption,1,Observations: Reported,1988,1,18,1988,1,18,1988-01-18,1988-01-18
343,282060,16997,Confirmed Eruption,1,Observations: Reported,1997,7,2,1997,7,2,1997-07-02,1997-07-02
344,282060,16998,Confirmed Eruption,2,Observations: Reported,1998,4,25,1999,8,16,1998-04-25,1999-08-16
345,282060,16999,Confirmed Eruption,2,Observations: Reported,2000,1,16,2000,3,16,2000-01-16,2000-03-16
346,282060,17000,Confirmed Eruption,1,Observations: Reported,2000,10,16,2001,12,16,2000-10-16,2001-12-16
347,282080,22203,Confirmed Eruption,2,Observations: Reported,2017,3,25,2024,12,19,2017-03-25,2024-12-19
348,282080,17088,Confirmed Eruption,3,Observations: Reported,1955,10,13,2016,8,22,1955-10-13,2016-08-22
349,284130,17597,Confirmed Eruption,2,Observations: Reported,1973,12,18,1974,2,16,1973-12-18,1974-02-16
350,284130,17598,Confirmed Eruption,2,Observations: Reported,1974,12,24,1975,11,13,1974-12-24,1975-11-13
351,284130,17600,Confirmed Eruption,2,Observations: Reported,1986,1,18,1986,3,28,1986-01-18,1986-03-28
352,284130,18467,Confirmed Eruption,1,Observations: Reported,2005,7,2,2005,7,21,2005-07-02,2005-07-21
353,284130,18469,Confirmed Eruption,1,Observations: Reported,2010,2,3,2010,4,8,2010-02-03,2010-04-08
354,284130,18458,Confirmed Eruption,1,Observations: Reported,1992,11,10,1993,9,9,1992-11-10,1993-09-09
355,284141,20936,Confirmed Eruption,2,Observations: Hydrophonic,2014,4,24,2014,5,17,2014-04-24,2014-05-17
356,284170,20803,Confirmed Eruption,2,Observations: Reported,2011,4,23,2011,9,1,2011-04-23,2011-09-01
357,284170,20804,Confirmed Eruption,2,Observations: Reported,2012,7,10,2012,7,10,2012-07-10,2012-07-10
358,284170,18519,Confirmed Eruption,1,Observations: Reported,1992,4,13,1992,4,13,1992-04-13,1992-04-13
359,284170,18520,Confirmed Eruption,2,Observations: Reported,1993,1,15,1993,11,16,1993-01-15,1993-11-16
360,284170,18521,Confirmed Eruption,1,Observations: Reported,1996,7,2,1996,7,2,1996-07-02,1996-07-02
361,284170,18522,Confirmed Eruption,1,Observations: Reported,2006,12,4,2006,12,8,2006-12-04,2006-12-08
362,284170,18523,Uncertain Eruption,2,unknown,2009,4,15,2009,4,15,2009-04-15,2009-04-15
363,284170,18524,Confirmed Eruption,1,Observations: Reported,2010,5,3,2010,8,11,2010-05-03,2010-08-11
364,284170,18515,Confirmed Eruption,4,Observations: Reported,1981,5,15,1985,5,1,1981-05-15,1985-05-01
365,284170,18516,Confirmed Eruption,1,Observations: Reported,1987,9,4,1987,9,4,1987-09-04,1987-09-04
366,284170,18518,Confirmed Eruption,2,Observations: Reported,1988,8,24,1988,10,12,1988-08-24,1988-10-12
367,284202,18534,Confirmed Eruption,1,Observations: Reported,1995,10,11,1995,10,25,1995-10-11,1995-10-25
368,284200,18535,Confirmed Eruption,3,Observations: Reported,2003,5,10,2003,7,12,2003-05-10,2003-07-12
369,284200,18536,Confirmed Eruption,3,Observations: Reported,2004,4,12,2005,9,3,2004-04-12,2005-09-03
370,284200,18537,Confirmed Eruption,2,Observations: Reported,2006,3,20,2006,6,26,2006-03-20,2006-06-26
371,284200,18538,Confirmed Eruption,2,Observations: Reported,2007,11,27,2008,8,9,2007-11-27,2008-08-09
454,272020,22249,Confirmed Eruption,2,Observations: Reported,2017,12,9,2017,12,9,2017-12-09,2017-12-09
455,272020,16638,Confirmed Eruption,2,Observations: Reported,2006,6,3,2006,7,25,2006-06-03,2006-07-25
456,272020,16749,Confirmed Eruption,2,Observations: Reported,2005,1,25,2005,5,25,2005-01-25,2005-05-25
457,272020,22106,Confirmed Eruption,2,Observations: Reported,2015,11,24,2016,6,18,2015-11-24,2016-06-18
458,272020,16743,Confirmed Eruption,1,Observations: Reported,1992,1,8,1992,1,8,1992-01-08,1992-01-08
459,272020,16744,Confirmed Eruption,2,Observations: Reported,1992,6,10,1992,6,10,1992-06-10,1992-06-10
460,272020,16745,Confirmed Eruption,2,Observations: Reported,1993,8,25,1993,9,3,1993-08-25,1993-09-03
461,272020,16746,Confirmed Eruption,2,Observations: Reported,1996,8,10,1996,8,10,1996-08-10,1996-08-10
462,272020,16747,Confirmed Eruption,1,Observations: Reported,2002,11,28,2002,11,28,2002-11-28,2002-11-28
463,272020,16748,Confirmed Eruption,1,Observations: Reported,2003,3,7,2003,7,23,2003-03-07,2003-07-23
464,272020,16737,Confirmed Eruption,1,Observations: Reported,1985,10,5,1985,12,7,1985-10-05,1985-12-07
465,272020,16738,Confirmed Eruption,2,Observations: Reported,1986,6,3,1986,8,18,1986-06-03,1986-08-18
466,272020,16739,Confirmed Eruption,1,Observations: Reported,1987,3,30,1987,7,2,1987-03-30,1987-07-02
467,272020,16740,Confirmed Eruption,1,Observations: Reported,1988,6,21,1988,7,2,1988-06-21,1988-07-02
468,272020,16741,Confirmed Eruption,2,Observations: Reported,1989,10,25,1989,12,13,1989-10-25,1989-12-13
469,272020,16742,Confirmed Eruption,2,Observations: Reported,1991,2,14,1991,2,14,1991-02-14,1991-02-14
470,272020,16733,Confirmed Eruption,1,Observations: Reported,1970,6,5,1970,8,24,1970-06-05,1970-08-24
471,272020,16734,Confirmed Eruption,2,Observations: Reported,1978,6,27,1978,9,2,1978-06-27,1978-09-02
472,272020,16735,Confirmed Eruption,2,Observations: Reported,1980,8,8,1980,8,8,1980-08-08,1980-08-08
473,272020,16736,Confirmed Eruption,1,Observations: Reported,1985,3,13,1985,3,14,1985-03-13,1985-03-14
474,283010,17379,Confirmed Eruption,1,Observations: Reported,1989,7,13,1989,7,13,1989-07-13,1989-07-13
475,283020,21080,Confirmed Eruption,1,Observations: Reported,2015,6,29,2015,7,1,2015-06-29,2015-07-01
688,273010,22229,Confirmed Eruption,1,Observations: Reported,2017,6,5,2017,6,5,2017-06-05,2017-06-05
689,273010,16770,Confirmed Eruption,2,Observations: Reported,2006,3,21,2006,6,28,2006-03-21,2006-06-28
690,273010,16771,Confirmed Eruption,2,Observations: Reported,2006,10,10,2007,10,4,2006-10-10,2007-10-04
691,273010,16772,Confirmed Eruption,2,Observations: Reported,2010,11,6,2011,5,13,2010-11-06,2011-05-13
692,273010,21072,Confirmed Eruption,2,Observations: Reported,2015,5,1,2015,7,17,2015-05-01,2015-07-17
693,273010,22114,Confirmed Eruption,2,Observations: Reported,2016,2,22,2016,2,22,2016-02-22,2016-02-22
694,273010,22151,Confirmed Eruption,2,Observations: Reported,2016,6,10,2016,12,29,2016-06-10,2016-12-29
695,273010,16764,Confirmed Eruption,2,Observations: Reported,1978,7,29,1978,8,14,1978-07-29,1978-08-14
696,273010,16765,Confirmed Eruption,3,Observations: Reported,1979,12,27,1980,9,28,1979-12-27,1980-09-28
697,273010,16766,Confirmed Eruption,3,Observations: Reported,1981,4,9,1981,4,27,1981-04-09,1981-04-27
698,273010,16767,Confirmed Eruption,2,Observations: Reported,1983,6,25,1983,6,29,1983-06-25,1983-06-29
699,273010,16768,Confirmed Eruption,2,Observations: Reported,1988,2,20,1988,3,8,1988-02-20,1988-03-08
700,273010,16769,Confirmed Eruption,2,Observations: Reported,1994,11,27,1995,1,28,1994-11-27,1995-01-28
701,273030,22250,Confirmed Eruption,2,Observations: Reported,2018,1,13,2019,10,12,2018-01-13,2019-10-12
702,273030,20798,Confirmed Eruption,2,Observations: Reported,2013,5,7,2013,5,7,2013-05-07,2013-05-07
703,273030,16816,Confirmed Eruption,1,Observations: Reported,2006,2,21,2006,2,23,2006-02-21,2006-02-23
704,273030,16817,Confirmed Eruption,1,Observations: Reported,2006,7,13,2006,10,1,2006-07-13,2006-10-01
705,273030,16818,Confirmed Eruption,1,Observations: Reported,2008,8,10,2008,8,10,2008-08-10,2008-08-10
706,273030,16819,Confirmed Eruption,2,Observations: Reported,2009,9,15,2010,1,1,2009-09-15,2010-01-01
707,273030,16810,Confirmed Eruption,3,Observations: Reported,2001,1,8,2001,8,8,2001-01-08,2001-08-08
708,273030,16811,Confirmed Eruption,1,Observations: Reported,2002,10,11,2002,10,11,2002-10-11,2002-10-11
709,273030,16812,Confirmed Eruption,2,Observations: Reported,2003,3,17,2003,5,14,2003-03-17,2003-05-14
710,273030,16814,Confirmed Eruption,1,Observations: Reported,2004,6,3,2004,9,12,2004-06-03,2004-09-12
711,273030,16805,Confirmed Eruption,2,Observations: Reported,1978,3,7,1978,9,16,1978-03-07,1978-09-16
712,273030,16806,Confirmed Eruption,3,Observations: Reported,1984,9,9,1984,10,6,1984-09-09,1984-10-06
713,273030,16807,Confirmed Eruption,2,Observations: Reported,1993,2,2,1993,4,4,1993-02-02,1993-04-04
714,273030,16808,Confirmed Eruption,3,Observations: Reported,1999,6,22,2000,3,19,1999-06-22,2000-03-19
715,273030,16809,Confirmed Eruption,2,Observations: Reported,2000,7,16,2000,8,31,2000-07-16,2000-08-31
785,283110,22326,Confirmed Eruption,2,Observations: Reported,2019,8,7,2019,8,25,2019-08-07,2019-08-25
786,283110,21081,Confirmed Eruption,1,Observations: Reported,2015,6,16,2015,6,19,2015-06-16,2015-06-19
787,283110,17807,Confirmed Eruption,2,Observations: Reported,1983,4,8,1983,4,8,1983-04-08,1983-04-08
788,283110,17808,Confirmed Eruption,2,Observations: Reported,1990,7,20,1990,7,20,1990-07-20,1990-07-20
789,283110,17809,Confirmed Eruption,1,Observations: Reported,2003,2,6,2003,4,18,2003-02-06,2003-04-18
790,283110,17810,Confirmed Eruption,2,Observations: Reported,2004,9,1,2004,12,9,2004-09-01,2004-12-09
791,283110,17811,Confirmed Eruption,1,Observations: Reported,2008,8,10,2008,8,14,2008-08-10,2008-08-14
792,283110,17812,Confirmed Eruption,2,Observations: Reported,2009,1,21,2009,5,2,2009-01-21,2009-05-02
793,283110,17804,Confirmed Eruption,2,Observations: Reported,1973,2,1,1973,5,24,1973-02-01,1973-05-24
794,283110,17805,Confirmed Eruption,2,Observations: Reported,1982,4,26,1982,4,26,1982-04-26,1982-04-26
795,283110,17806,Confirmed Eruption,1,Observations: Reported,1982,10,2,1982,10,2,1982-10-02,1982-10-02
796,283120,22258,Confirmed Eruption,1,Observations: Reported,2018,1,23,2018,1,23,2018-01-23,2018-01-23
797,283120,17845,Uncertain Eruption,1,unknown,1989,1,6,1989,1,6,1989-01-06,1989-01-06
798,283120,17842,Confirmed Eruption,1,Observations: Reported,1976,3,2,1976,3,2,1976-03-02,1976-03-02
799,283120,17843,Confirmed Eruption,1,Observations: Reported,1982,10,26,1982,12,29,1982-10-26,1982-12-29
800,283120,17844,Confirmed Eruption,1,Observations: Reported,1983,7,26,1983,12,21,1983-07-26,1983-12-21
870,283040,17457,Confirmed Eruption,2,Observations: Reported,1979,10,28,1980,4,25,1979-10-28,1980-04-25
871,283040,20964,Confirmed Eruption,3,Observations: Reported,2014,9,27,2014,10,14,2014-09-27,2014-10-14
872,283070,17524,Confirmed Eruption,1,Observations: Reported,1995,2,11,1995,2,11,1995-02-11,1995-02-11
873,283090,17549,Confirmed Eruption,1,Observations: Reported,1989,4,19,1989,4,26,1989-04-19,1989-04-26
874,283090,17550,Confirmed Eruption,1,Observations: Reported,1997,10,29,1997,12,10,1997-10-29,1997-12-10
875,283090,17551,Confirmed Eruption,1,Observations: Reported,1998,3,30,1998,3,30,1998-03-30,1998-03-30
876,283090,17546,Confirmed Eruption,2,Observations: Reported,1974,7,28,1974,7,28,1974-07-28,1974-07-28
877,283090,17547,Confirmed Eruption,1,Observations: Reported,1983,4,14,1983,4,15,1983-04-14,1983-04-15
878,283090,17548,Confirmed Eruption,1,Observations: Reported,1987,4,25,1987,4,25,1987-04-25,1987-04-25
1007,273070,16858,Confirmed Eruption,1,Observations: Reported,1970,11,9,1970,11,13,1970-11-09,1970-11-13
1008,273070,16859,Confirmed Eruption,2,Observations: Reported,1976,9,3,1976,10,17,1976-09-03,1976-10-17
1009,273070,16860,Confirmed Eruption,2,Observations: Reported,1977,10,3,1977,11,12,1977-10-03,1977-11-12
1010,273083,16867,Confirmed Eruption,6,Observations: Reported,1991,4,2,1991,9,2,1991-04-02,1991-09-02
1011,273083,16868,Confirmed Eruption,1,Observations: Reported,1992,7,9,1992,10,30,1992-07-09,1992-10-30
1012,273083,16869,Confirmed Eruption,1,Observations: Reported,1993,2,16,1993,7,16,1993-02-16,1993-07-16
1111,282090,22242,Confirmed Eruption,2,Observations: Reported,2017,10,11,2017,10,17,2017-10-11,2017-10-17
1112,282090,22257,Confirmed Eruption,3,Observations: Reported,2018,3,1,2018,6,27,2018-03-01,2018-06-27
1113,282090,20782,Confirmed Eruption,3,Observations: Reported,2011,1,19,2011,9,7,2011-01-19,2011-09-07
1114,282090,17160,Confirmed Eruption,1,Observations: Reported,1971,8,5,1971,8,5,1971-08-05,1971-08-05
1115,282090,17161,Confirmed Eruption,1,Observations: Reported,1979,2,16,1979,2,16,1979-02-16,1979-02-16
1116,282090,17162,Confirmed Eruption,1,Observations: Reported,1991,12,1,1992,4,19,1991-12-01,1992-04-19
1117,282090,17163,Confirmed Eruption,1,Observations: Reported,2008,8,22,2008,8,22,2008-08-22,2008-08-22
1118,282090,17164,Uncertain Eruption,1,Observations: Reported,2009,11,15,2009,11,15,2009-11-15,2009-11-15
1119,282090,17165,Confirmed Eruption,1,Observations: Reported,2010,3,30,2010,7,10,2010-03-30,2010-07-10
1120,282100,17182,Confirmed Eruption,2,Observations: Reported,1996,2,10,1996,5,1,1996-02-10,1996-05-01
1121,282100,17181,Confirmed Eruption,1,Observations: Reported,1990,11,17,1995,2,16,1990-11-17,1995-02-16
1122,282110,22174,Confirmed Eruption,3,Observations: Reported,2016,10,7,2016,11,12,2016-10-07,2016-11-12
1123,282110,17350,Confirmed Eruption,1,Observations: Reported,2005,4,14,2005,8,16,2005-04-14,2005-08-16
1124,282110,17351,Confirmed Eruption,1,Observations: Reported,2008,2,17,2008,2,17,2008-02-17,2008-02-17
1125,282110,20753,Confirmed Eruption,1,Observations: Reported,2011,5,15,2011,6,9,2011-05-15,2011-06-09
1126,282110,20935,Confirmed Eruption,1,Observations: Reported,2014,1,13,2014,2,19,2014-01-13,2014-02-19
1127,282110,20960,Confirmed Eruption,2,Observations: Reported,2014,8,30,2016,5,1,2014-08-30,2016-05-01
1128,282110,17345,Confirmed Eruption,2,Observations: Reported,1989,4,5,1991,2,9,1989-04-05,1991-02-09
1129,282110,22317,Confirmed Eruption,2,Observations: Reported,2019,4,16,2020,6,16,2019-04-16,2020-06-16
1130,282110,17346,Confirmed Eruption,2,Observations: Reported,1992,4,23,1993,6,10,1992-04-23,1993-06-10
1131,282110,17347,Confirmed Eruption,2,Observations: Reported,1994,5,2,1995,11,16,1994-05-02,1995-11-16
1132,282110,17348,Confirmed Eruption,1,Observations: Reported,2003,7,10,2003,7,14,2003-07-10,2003-07-14
1133,282110,17349,Confirmed Eruption,1,Observations: Reported,2004,1,14,2004,1,14,2004-01-14,2004-01-14
1134,282110,17339,Confirmed Eruption,2,Observations: Reported,1979,6,5,1980,3,8,1979-06-05,1980-03-08
1135,282110,17340,Confirmed Eruption,1,Observations: Reported,1980,9,24,1980,9,24,1980-09-24,1980-09-24
1136,282110,17341,Confirmed Eruption,1,Observations: Reported,1981,6,15,1981,6,15,1981-06-15,1981-06-15
1137,282110,17342,Confirmed Eruption,1,Observations: Reported,1983,7,16,1983,10,16,1983-07-16,1983-10-16
1138,282110,17343,Confirmed Eruption,1,Observations: Reported,1984,4,13,1985,6,24,1984-04-13,1985-06-24
1139,282110,17344,Confirmed Eruption,1,Observations: Reported,1988,5,26,1989,1,16,1988-05-26,1989-01-16
1140,282110,17335,Confirmed Eruption,2,Observations: Reported,1970,4,21,1972,9,16,1970-04-21,1972-09-16
1141,282110,17336,Confirmed Eruption,2,Observations: Reported,1973,1,16,1975,6,16,1973-01-16,1975-06-16
1142,282110,17337,Confirmed Eruption,1,Observations: Reported,1975,10,16,1976,1,13,1975-10-16,1976-01-13
1143,282110,17338,Confirmed Eruption,2,Observations: Reported,1977,4,11,1978,8,16,1977-04-11,1978-08-16
1144,282120,17365,Confirmed Eruption,1,Observations: Reported,1995,10,11,1996,3,24,1995-10-11,1996-03-24
1211,284040,18279,Confirmed Eruption,1,Observations: Reported,2008,1,7,2008,1,7,2008-01-07,2008-01-07
1212,284040,18280,Confirmed Eruption,1,Observations: Reported,2008,5,8,2008,5,8,2008-05-08,2008-05-08
1213,284040,18281,Confirmed Eruption,1,Observations: Reported,2009,4,1,2009,4,1,2009-04-01,2009-04-01
1214,284040,18282,Confirmed Eruption,1,Observations: Reported,2010,4,10,2010,7,21,2010-04-10,2010-07-21
1215,284040,18273,Confirmed Eruption,3,Observations: Reported,2000,6,27,2000,9,28,2000-06-27,2000-09-28
1216,284040,18274,Confirmed Eruption,2,Observations: Reported,2001,1,11,2002,11,24,2001-01-11,2002-11-24
1217,284040,18275,Confirmed Eruption,1,Observations: Reported,2004,11,30,2004,12,9,2004-11-30,2004-12-09
1218,284040,18276,Confirmed Eruption,1,Observations: Reported,2005,4,12,2005,5,18,2005-04-12,2005-05-18
1219,284040,18277,Confirmed Eruption,1,Observations: Reported,2006,2,17,2006,2,17,2006-02-17,2006-02-17
1220,284040,18278,Confirmed Eruption,1,Observations: Reported,2006,8,23,2006,8,23,2006-08-23,2006-08-23
1221,284040,18272,Confirmed Eruption,3,Observations: Reported,1983,10,3,1983,10,4,1983-10-03,1983-10-04
1222,284070,18323,Confirmed Eruption,2,Observations: Reported,1970,1,29,1970,6,16,1970-01-29,1970-06-16
