,Volcano_Number,Eruption_Number,Activity_Type,ExplosivityIndexMax,StartEvidenceMethod,StartDateYear,StartDateMonth,StartDateDay,EndDateYear,EndDateMonth,EndDateDay,StartDate,EndDate
607,268060,16669,Confirmed Eruption,2,Observations: Reported,1988,2,12,1988,3,16,1988-02-12,1988-03-16
608,268060,16670,Confirmed Eruption,3,Observations: Reported,1990,4,25,1990,4,26,1990-04-25,1990-04-26
609,268060,16671,Uncertain Eruption,1,unknown,1991,6,15,1991,6,15,1991-06-15,1991-06-15
610,268060,16672,Confirmed Eruption,2,Observations: Reported,1993,5,6,1993,5,21,1993-05-06,1993-05-21
611,268060,16673,Confirmed Eruption,2,Observations: Reported,1994,1,16,1994,10,15,1994-01-16,1994-10-15
612,268060,16674,Confirmed Eruption,2,Observations: Reported,1996,7,2,1996,7,2,1996-07-02,1996-07-02
613,268060,16667,Confirmed Eruption,2,Observations: Reported,1980,9,4,1980,9,23,1980-09-04,1980-09-23
614,268060,16668,Confirmed Eruption,3,Observations: Reported,1983,8,9,1983,8,12,1983-08-09,1983-08-12
615,268070,16689,Confirmed Eruption,3,Observations: Reported,1988,7,29,1988,8,5,1988-07-29,1988-08-05
620,256010,22313,Confirmed Eruption,2,Observations: Reported,2018,12,8,2024,12,11,2018-12-08,2024-12-11
621,256010,15209,Confirmed Eruption,2,Observations: Reported,2006,2,11,2007,11,9,2006-02-11,2007-11-09
622,256010,15210,Confirmed Eruption,1,Observations: Reported,2008,9,19,2008,11,29,2008-09-19,2008-11-29
623,256010,22239,Confirmed Eruption,3,Observations: Reported,2017,10,21,2017,10,26,2017-10-21,2017-10-26
624,256010,15203,Confirmed Eruption,1,Observations: Reported,1989,8,16,1990,2,16,1989-08-16,1990-02-16
625,256010,15204,Confirmed Eruption,1,Observations: Reported,1995,7,2,1995,7,2,1995-07-02,1995-07-02
626,256010,15205,Confirmed Eruption,1,Observations: Reported,1999,5,16,1999,5,16,1999-05-16,1999-05-16
627,256010,15206,Confirmed Eruption,1,Observations: Reported,2000,2,29,2001,5,8,2000-02-29,2001-05-08
628,256010,15207,Uncertain Eruption,1,Observations: Reported,2002,4,16,2002,4,16,2002-04-16,2002-04-16
629,256010,15208,Uncertain Eruption,1,unknown,2002,11,16,2002,11,16,2002-11-16,2002-11-16
630,256010,15201,Confirmed Eruption,2,Observations: Reported,1971,9,6,1971,12,11,1971-09-06,1971-12-11
631,256010,15202,Confirmed Eruption,2,Observations: Reported,1984,6,3,1985,6,13,1984-06-03,1985-06-13
668,251002,22246,Confirmed Eruption,2,Observations: Reported,2018,1,5,2023,5,14,2018-01-05,2023-05-14
669,251020,14934,Confirmed Eruption,4,Observations: Reported,2004,10,24,2009,12,12,2004-10-24,2009-12-12
670,251020,14935,Confirmed Eruption,3,Observations: Reported,2010,8,10,2013,12,15,2010-08-10,2013-12-15
671,251020,22578,Confirmed Eruption,4,Observations: Satellite (infrared),2018,5,10,2024,12,19,2018-05-10,2024-12-19
672,251020,20956,Confirmed Eruption,4,Observations: Reported,2014,6,29,2018,1,10,2014-06-29,2018-01-10
673,251020,14928,Confirmed Eruption,2,Observations: Reported,2000,6,3,2000,6,4,2000-06-03,2000-06-04
674,251020,14929,Confirmed Eruption,2,Observations: Reported,2001,6,14,2001,6,25,2001-06-14,2001-06-25
675,251020,14930,Confirmed Eruption,3,Observations: Reported,2002,1,13,2002,5,21,2002-01-13,2002-05-21
676,251020,14931,Confirmed Eruption,2,Observations: Reported,2002,10,31,2002,10,31,2002-10-31,2002-10-31
677,251020,14932,Confirmed Eruption,1,Observations: Reported,2003,5,17,2003,5,23,2003-05-17,2003-05-23
678,251020,14933,Confirmed Eruption,1,Observations: Reported,2003,10,26,2004,3,28,2003-10-26,2004-03-28
679,251020,14927,Confirmed Eruption,3,Observations: Reported,1974,3,4,1999,11,9,1974-03-04,1999-11-09
680,251030,20778,Uncertain Eruption,3,Observations: Reported,2012,2,1,2012,2,1,2012-02-01,2012-02-01
681,251030,20779,Uncertain Eruption,3,Observations: Reported,2013,1,29,2013,3,15,2013-01-29,2013-03-15
682,251030,20910,Uncertain Eruption,1,Observations: Reported,2014,3,26,2014,3,27,2014-03-26,2014-03-27
683,251030,14946,Confirmed Eruption,2,Observations: Reported,1974,2,14,1974,8,8,1974-02-14,1974-08-08
684,251030,14947,Confirmed Eruption,2,Observations: Reported,1974,12,30,1975,6,26,1974-12-30,1975-06-26
685,251030,14948,Confirmed Eruption,2,Observations: Reported,1979,1,12,1979,8,9,1979-01-12,1979-08-09
686,251030,14949,Uncertain Eruption,1,unknown,1980,1,7,1980,1,17,1980-01-07,1980-01-17
687,251030,14951,Uncertain Eruption,1,Observations: Reported,2010,2,25,2010,2,26,2010-02-25,2010-02-26
832,252070,15007,Confirmed Eruption,2,Observations: Reported,2005,10,16,2005,11,17,2005-10-16,2005-11-17
833,252070,15008,Confirmed Eruption,1,Observations: Reported,2008,3,11,2008,3,13,2008-03-11,2008-03-13
834,252070,15009,Confirmed Eruption,2,Observations: Reported,2008,7,13,2008,10,4,2008-07-13,2008-10-04
835,252080,20805,Confirmed Eruption,2,Observations: Reported,2012,5,3,2012,7,11,2012-05-03,2012-07-11
836,252080,15028,Uncertain Eruption,1,unknown,2004,2,24,2004,2,24,2004-02-24,2004-02-24
837,252080,15029,Confirmed Eruption,1,Observations: Reported,2007,8,28,2007,8,28,2007-08-28,2007-08-28
838,252080,15027,Confirmed Eruption,3,Observations: Reported,2002,8,3,2003,3,26,2002-08-03,2003-03-26
839,252120,22285,Confirmed Eruption,1,Observations: Reported,2018,6,8,2018,6,8,2018-06-08,2018-06-08
840,252120,22286,Confirmed Eruption,2,Observations: Reported,2018,9,21,2018,10,12,2018-09-21,2018-10-12
841,252120,22319,Confirmed Eruption,4,Observations: Reported,2019,6,26,2019,10,5,2019-06-26,2019-10-05
842,252120,20833,Confirmed Eruption,1,Observations: Reported,2012,5,7,2012,5,31,2012-05-07,2012-05-31
843,252120,22225,Confirmed Eruption,1,Observations: Reported,2017,6,11,2017,11,3,2017-06-11,2017-11-03
844,252120,15073,Confirmed Eruption,2,Observations: Reported,2005,3,27,2005,8,9,2005-03-27,2005-08-09
845,252120,15074,Confirmed Eruption,2,Observations: Reported,2006,3,1,2007,1,18,2006-03-01,2007-01-18
846,252120,15075,Confirmed Eruption,2,Observations: Reported,2007,5,1,2007,5,1,2007-05-01,2007-05-01
847,252120,15076,Uncertain Eruption,1,unknown,2007,12,25,2007,12,25,2007-12-25,2007-12-25
848,252120,15077,Confirmed Eruption,2,Observations: Reported,2010,5,26,2011,5,27,2010-05-26,2011-05-27
849,252120,22171,Confirmed Eruption,1,Observations: Reported,2016,10,11,2016,11,18,2016-10-11,2016-11-18
850,252120,15063,Confirmed Eruption,4,Observations: Reported,2000,9,28,2000,11,1,2000-09-28,2000-11-01
851,252120,15064,Confirmed Eruption,3,Observations: Reported,2001,1,16,2001,5,3,2001-01-16,2001-05-03
852,252120,15065,Confirmed Eruption,2,Observations: Reported,2001,8,28,2001,8,28,2001-08-28,2001-08-28
853,252120,15066,Confirmed Eruption,2,Observations: Reported,2002,8,22,2002,11,3,2002-08-22,2002-11-03
854,252120,15071,Confirmed Eruption,2,Observations: Reported,2003,4,14,2003,10,10,2003-04-14,2003-10-10
855,252120,15072,Confirmed Eruption,2,Observations: Reported,2004,4,12,2004,4,14,2004-04-12,2004-04-14
856,252120,15057,Confirmed Eruption,1,Observations: Reported,1984,12,30,1985,1,27,1984-12-30,1985-01-27
857,252120,15058,Confirmed Eruption,3,Observations: Reported,1985,11,17,1985,11,22,1985-11-17,1985-11-22
858,252120,15059,Confirmed Eruption,2,Observations: Reported,1989,1,1,1989,12,16,1989-01-01,1989-12-16
859,252120,15060,Confirmed Eruption,2,Observations: Reported,1993,1,12,1993,1,31,1993-01-12,1993-01-31
860,252120,15061,Confirmed Eruption,1,Observations: Reported,1994,4,19,1994,6,16,1994-04-19,1994-06-16
861,252120,15062,Confirmed Eruption,1,Observations: Reported,1999,10,20,1999,10,20,1999-10-20,1999-10-20
862,252120,15051,Confirmed Eruption,3,Observations: Reported,1970,1,15,1970,2,11,1970-01-15,1970-02-11
863,252120,15052,Confirmed Eruption,2,Observations: Reported,1973,10,4,1973,10,19,1973-10-04,1973-10-19
864,252120,15053,Confirmed Eruption,3,Observations: Reported,1978,5,7,1978,5,14,1978-05-07,1978-05-14
865,252120,15054,Confirmed Eruption,3,Observations: Reported,1980,10,6,1980,10,7,1980-10-06,1980-10-07
866,252120,15055,Confirmed Eruption,1,Observations: Reported,1983,11,6,1984,3,13,1983-11-06,1984-03-13
867,252120,15056,Confirmed Eruption,1,Observations: Reported,1984,8,23,1984,9,11,1984-08-23,1984-09-11
868,252120,20834,Confirmed Eruption,1,Observations: Reported,2012,11,6,2012,12,11,2012-11-06,2012-12-11
869,252120,20835,Confirmed Eruption,1,Observations: Reported,2013,7,8,2013,12,21,2013-07-08,2013-12-21
964,267010,16493,Confirmed Eruption,4,Observations: Reported,2002,9,25,2002,9,29,2002-09-25,2002-09-29
965,267020,22256,Confirmed Eruption,1,Observations: Reported,2018,2,2,2018,2,2,2018-02-02,2018-02-02
966,267020,22294,Confirmed Eruption,2,Observations: Reported,2018,11,25,2021,1,30,2018-11-25,2021-01-30
967,267020,20914,Confirmed Eruption,2,Observations: Reported,2014,6,8,2016,3,15,2014-06-08,2016-03-15
968,267020,16544,Confirmed Eruption,3,Observations: Reported,2010,8,6,2010,12,16,2010-08-06,2010-12-16
969,267020,22574,Confirmed Eruption,1,Observations: Satellite (visual),2018,7,4,2018,7,4,2018-07-04,2018-07-04
970,267020,20913,Confirmed Eruption,2,Observations: Reported,2014,2,9,2014,2,9,2014-02-09,2014-02-09
971,267020,16540,Confirmed Eruption,2,Observations: Reported,2004,4,2,2005,8,5,2004-04-02,2005-08-05
972,267020,16541,Confirmed Eruption,1,Observations: Reported,2006,7,3,2007,10,16,2006-07-03,2007-10-16
973,267020,16542,Uncertain Eruption,1,Observations: Aviation,2008,3,12,2008,3,12,2008-03-12,2008-03-12
974,267020,20775,Confirmed Eruption,2,Observations: Reported,2011,3,11,2011,8,13,2011-03-11,2011-08-13
975,267020,20776,Confirmed Eruption,2,Observations: Reported,2012,5,14,2013,9,5,2012-05-14,2013-09-05
976,267020,16543,Confirmed Eruption,2,Observations: Reported,2008,11,29,2010,3,24,2008-11-29,2010-03-24
977,267020,16534,Confirmed Eruption,1,Observations: Reported,1989,7,16,1989,7,16,1989-07-16,1989-07-16
978,267020,16535,Confirmed Eruption,2,Observations: Reported,1991,7,2,1993,12,31,1991-07-02,1993-12-31
979,267020,16536,Confirmed Eruption,1,Observations: Reported,1995,11,9,1995,12,17,1995-11-09,1995-12-17
980,267020,16537,Confirmed Eruption,1,Observations: Reported,1996,10,1,1997,6,16,1996-10-01,1997-06-16
981,267020,16538,Confirmed Eruption,1,Observations: Reported,1998,7,5,1998,7,5,1998-07-05,1998-07-05
982,267020,16539,Confirmed Eruption,3,Observations: Reported,1999,3,16,2003,10,28,1999-03-16,2003-10-28
983,267020,16528,Confirmed Eruption,2,Observations: Reported,1976,9,15,1977,9,16,1976-09-15,1977-09-16
984,267020,16529,Confirmed Eruption,1,Observations: Reported,1978,2,22,1978,12,18,1978-02-22,1978-12-18
985,267020,16530,Confirmed Eruption,1,Observations: Reported,1979,5,31,1979,5,31,1979-05-31,1979-05-31
986,267020,16531,Confirmed Eruption,1,Observations: Reported,1980,3,24,1980,9,13,1980-03-24,1980-09-13
987,267020,16532,Confirmed Eruption,1,Observations: Reported,1982,7,2,1982,7,2,1982-07-02,1982-07-02
988,267020,16533,Confirmed Eruption,3,Observations: Reported,1983,5,16,1988,12,31,1983-05-16,1988-12-31
989,267020,16526,Confirmed Eruption,2,Observations: Reported,1970,11,27,1971,3,16,1970-11-27,1971-03-16
990,267020,16527,Confirmed Eruption,3,Observations: Reported,1972,1,16,1976,4,5,1972-01-16,1976-04-05
991,267040,16570,Confirmed Eruption,2,Observations: Reported,2004,6,2,2004,8,16,2004-06-02,2004-08-16
992,267040,16569,Confirmed Eruption,1,Observations: Reported,1992,4,7,1992,4,7,1992-04-07,1992-04-07
993,268030,16579,Confirmed Eruption,2,Observations: Reported,1998,12,18,1999,9,16,1998-12-18,1999-09-16
994,268030,16582,Confirmed Eruption,1,Observations: Reported,2008,4,5,2024,12,19,2008-04-05,2024-12-19
995,268040,16595,Confirmed Eruption,2,Observations: Reported,2007,7,8,2007,7,16,2007-07-08,2007-07-16
996,268040,20915,Uncertain Eruption,1,Observations: Reported,2013,1,23,2013,5,27,2013-01-23,2013-05-27
997,268040,16593,Confirmed Eruption,1,Observations: Reported,1981,3,4,1981,7,25,1981-03-04,1981-07-25
998,268040,16594,Confirmed Eruption,1,Observations: Reported,1987,4,13,1987,4,26,1987-04-13,1987-04-26
1071,265090,16420,Confirmed Eruption,3,Observations: Reported,1988,5,9,1988,5,17,1988-05-09,1988-05-17
1072,266010,16423,Confirmed Eruption,4,Observations: Reported,1983,7,18,1983,12,16,1983-07-18,1983-12-16
1073,266020,20947,Confirmed Eruption,1,Observations: Reported,2005,12,22,2005,12,22,2005-12-22,2005-12-22
1074,266030,16426,Confirmed Eruption,1,Observations: Reported,1971,5,19,1971,5,19,1971-05-19,1971-05-19
1075,266030,16427,Confirmed Eruption,2,Observations: Reported,1973,1,6,1973,5,27,1973-01-06,1973-05-27
1076,266030,16428,Confirmed Eruption,3,Observations: Reported,1982,8,26,1982,11,10,1982-08-26,1982-11-10
1077,266030,13598,Confirmed Eruption,2,Observations: Reported,1970,2,16,1970,5,26,1970-02-16,1970-05-26
1078,266030,20988,Confirmed Eruption,3,Observations: Reported,2015,1,6,2015,3,9,2015-01-06,2015-03-09
1079,266030,22105,Confirmed Eruption,3,Observations: Reported,2016,1,2,2016,2,7,2016-01-02,2016-02-07
1080,266030,16439,Confirmed Eruption,3,Observations: Reported,2008,6,6,2008,11,2,2008-06-06,2008-11-02
1081,266030,20820,Confirmed Eruption,3,Observations: Reported,2011,7,3,2011,8,15,2011-07-03,2011-08-15
1082,266030,20821,Confirmed Eruption,3,Observations: Reported,2012,8,26,2012,9,19,2012-08-26,2012-09-19
1083,266030,16435,Confirmed Eruption,2,Observations: Reported,2000,5,13,2003,9,4,2000-05-13,2003-09-04
1084,266030,16436,Confirmed Eruption,3,Observations: Reported,2004,10,18,2004,12,27,2004-10-18,2004-12-27
1085,266030,16437,Confirmed Eruption,2,Observations: Reported,2005,4,19,2005,7,18,2005-04-19,2005-07-18
1086,266030,22293,Confirmed Eruption,3,Observations: Reported,2018,10,2,2018,12,16,2018-10-02,2018-12-16
1087,266030,16438,Confirmed Eruption,3,Observations: Reported,2007,6,16,2007,11,9,2007-06-16,2007-11-09
1088,266030,16429,Confirmed Eruption,3,Observations: Reported,1984,5,24,1984,8,31,1984-05-24,1984-08-31
1089,266030,16430,Confirmed Eruption,2,Observations: Reported,1985,5,19,1985,5,20,1985-05-19,1985-05-20
1090,266030,16431,Confirmed Eruption,2,Observations: Reported,1989,4,22,1989,4,23,1989-04-22,1989-04-23
1091,266030,16432,Confirmed Eruption,2,Observations: Reported,1991,5,22,1996,9,29,1991-05-22,1996-09-29
1092,266030,16433,Confirmed Eruption,1,Observations: Reported,2005,12,26,2006,1,24,2005-12-26,2006-01-24
1093,266030,16434,Confirmed Eruption,1,Observations: Reported,2006,12,14,2006,12,26,2006-12-14,2006-12-26
1094,266100,20793,Confirmed Eruption,2,Observations: Reported,2011,6,26,2012,5,2,2011-06-26,2012-05-02
1095,266100,20794,Confirmed Eruption,2,Observations: Reported,2012,9,15,2013,9,10,2012-09-15,2013-09-10
1096,266100,21071,Confirmed Eruption,1,Observations: Reported,2015,5,20,2015,5,27,2015-05-20,2015-05-27
1097,266100,21093,Confirmed Eruption,2,Observations: Reported,2015,8,30,2015,9,28,2015-08-30,2015-09-28
1098,266100,16459,Confirmed Eruption,3,Observations: Reported,1991,5,17,1992,1,16,1991-05-17,1992-01-16
1099,266100,16460,Confirmed Eruption,2,Observations: Reported,2000,5,10,2001,8,18,2000-05-10,2001-08-18
1100,266100,16461,Confirmed Eruption,2,Observations: Reported,2002,2,9,2002,5,16,2002-02-09,2002-05-16
1101,266100,16462,Confirmed Eruption,2,Observations: Reported,2002,12,23,2003,4,1,2002-12-23,2003-04-01
1102,266100,16463,Confirmed Eruption,3,Observations: Reported,2003,9,12,2003,9,12,2003-09-12,2003-09-12
1103,266100,20792,Confirmed Eruption,1,Observations: Reported,2011,2,22,2011,2,22,2011-02-22,2011-02-22
1104,266100,16453,Confirmed Eruption,2,Observations: Reported,1971,5,11,1971,10,26,1971-05-11,1971-10-26
1105,266100,16454,Confirmed Eruption,1,Observations: Reported,1973,9,15,1974,12,16,1973-09-15,1974-12-16
1106,266100,16455,Confirmed Eruption,2,Observations: Reported,1975,11,16,1980,7,2,1975-11-16,1980-07-02
1107,266100,16456,Uncertain Eruption,1,unknown,1984,6,5,1984,11,16,1984-06-05,1984-11-16
1108,266100,16457,Confirmed Eruption,2,Observations: Reported,1986,3,22,1987,5,13,1986-03-22,1987-05-13
1109,266100,16458,Confirmed Eruption,1,Observations: Reported,1988,4,21,1988,5,1,1988-04-21,1988-05-01
1110,266100,16452,Confirmed Eruption,2,Observations: Reported,1969,11,27,1970,12,26,1969-11-27,1970-12-26
1202,252140,20810,Confirmed Eruption,2,Observations: Reported,2011,3,29,2011,8,12,2011-03-29,2011-08-12
1203,252140,20811,Confirmed Eruption,2,Observations: Reported,2013,1,19,2014,3,11,2013-01-19,2014-03-11
1204,252140,20957,Confirmed Eruption,3,Observations: Reported,2014,7,7,2014,9,18,2014-07-07,2014-09-18
1205,252140,15096,Confirmed Eruption,4,Observations: Reported,1994,9,19,1995,4,16,1994-09-19,1995-04-16
1206,252140,15097,Confirmed Eruption,2,Observations: Reported,1995,11,28,2001,9,5,1995-11-28,2001-09-05
1207,252140,15098,Confirmed Eruption,2,Observations: Reported,2002,10,6,2004,2,17,2002-10-06,2004-02-17
1208,252140,15099,Confirmed Eruption,2,Observations: Reported,2005,1,25,2006,2,17,2005-01-25,2006-02-17
1209,252140,15100,Confirmed Eruption,4,Observations: Reported,2006,8,11,2010,1,31,2006-08-11,2010-01-31
1210,252140,15101,Confirmed Eruption,1,Observations: Reported,2010,7,23,2010,7,25,2010-07-23,2010-07-25
